activation,allele,allele_size,embedding_input_dim,embedding_output_dim,fit_time,impute,imputed_size,layer_sizes,model_params,test_auc,test_f1,test_tau,train_auc,train_f1,train_size,train_tau,layer0_size
tanh,HLA-B4403,502,21,5,0.302182912827,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.842105263158,0.408163265306,0.493322743561,0.973002633889,0.83606557377,336,0.647511060856,16
tanh,HLA-B4403,502,21,5,0.447484016418,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.84962406015,0.5,0.504392656063,0.966527655838,0.809917355372,336,0.614162690353,64
tanh,HLA-B4403,502,21,5,0.572831869125,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.907951697425,0.6875,0.562114342679,0.988421861282,0.899224806202,336,0.661421880569,128
tanh,HLA-B4403,502,21,10,0.288019895554,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.857142857143,0.516129032258,0.547090889998,0.992043459175,0.913385826772,336,0.664655206232,4
tanh,HLA-B4403,502,21,10,0.347611904144,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.87309182046,0.481481481481,0.535546552675,0.989683933275,0.90625,336,0.678453235516,8
tanh,HLA-B4403,502,21,10,0.376253843307,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.828890407838,0.523076923077,0.469443360879,0.997091747147,0.925373134328,336,0.668414887236,16
tanh,HLA-B4403,502,21,10,0.535319805145,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.844383686489,0.64,0.506922921778,0.995774802458,0.938461538462,336,0.677325331215,64
tanh,HLA-B4403,502,21,10,0.69445514679,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.852586010481,0.567567567568,0.506290355349,0.996543020193,0.947368421053,336,0.700597756627,128
tanh,HLA-B4403,502,21,32,0.54105591774,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.851902483481,0.385964912281,0.532225578924,0.99681738367,0.946564885496,336,0.712215170929,4
tanh,HLA-B4403,502,21,32,0.572381019592,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.848257006152,0.567567567568,0.517992834279,0.997914837577,0.977777777778,336,0.705184567452,8
tanh,HLA-B4403,502,21,32,0.618712902069,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.828206880838,0.55421686747,0.503285664813,0.998189201054,0.970149253731,336,0.705297357882,16
tanh,HLA-B4403,502,21,32,0.942250013351,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.836637047163,0.545454545455,0.523369648923,0.9976404741,0.948148148148,336,0.71375664014,64
tanh,HLA-B4403,502,21,32,1.28087091446,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.825928457507,0.527777777778,0.489052920168,0.997969710272,0.954545454545,336,0.710297733617,128
tanh,HLA-B4403,502,21,64,0.802585124969,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.833902939166,0.5,0.508820621064,0.997201492537,0.985294117647,336,0.715410899782,4
tanh,HLA-B4403,502,21,64,0.884078025818,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.825244930508,0.5,0.507555488206,0.998847673398,0.962406015038,336,0.724772505481,8
tanh,HLA-B4403,502,21,64,0.945358037949,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.82980177717,0.555555555556,0.515462568565,0.998244073749,0.962406015038,336,0.726915523653,16
tanh,HLA-B4403,502,21,64,1.42096400261,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.830029619503,0.575757575758,0.506448496956,0.998902546093,0.962406015038,336,0.726313974692,64
tanh,HLA-B4403,502,21,64,1.97815704346,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.816359079517,0.542857142857,0.490318053025,0.99917690957,0.970149253731,336,0.728532186484,128
tanh,HLA-B4403,502,21,128,1.31130385399,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.838915470494,0.540540540541,0.516885843029,0.999231782265,0.977777777778,336,0.733419771789,4
tanh,HLA-B4403,502,21,128,1.41394615173,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.817726133516,0.552631578947,0.508346196242,0.999615891133,0.985294117647,336,0.761730169747,8
tanh,HLA-B4403,502,21,128,1.50908279419,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.809295967191,0.492307692308,0.496960000526,0.999780509219,0.985294117647,336,0.751240659747,16
tanh,HLA-B4403,502,21,128,2.38616490364,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.801321485532,0.430769230769,0.472289909808,0.999506145742,0.954545454545,336,0.743082151969,64
tanh,HLA-B4403,502,21,128,3.54061388969,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.788562314878,0.486486486486,0.466913095164,0.999396400351,0.985294117647,336,0.737442630463,128
tanh,HLA-B4402,1295,21,5,0.845603942871,True,9358.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.119107592659,0.0,,0.369320843091,0.0,863,,4
tanh,HLA-B4402,1295,21,5,0.858681917191,True,9358.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.119107592659,0.0,,0.369320843091,0.0,863,,8
tanh,HLA-B4402,1295,21,5,0.972370862961,True,9358.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.119107592659,0.0,,0.369320843091,0.0,863,,16
tanh,HLA-B4402,1295,21,5,1.26251411438,True,9358.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.119107592659,0.0,,0.369320843091,0.0,863,,64
tanh,HLA-B4402,1295,21,5,1.66844916344,True,9358.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.119107592659,0.0,,0.369320843091,0.0,863,,128
tanh,HLA-B4402,1295,21,10,0.918344020844,True,9358.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.119107592659,0.0,,0.369320843091,0.0,863,,4
tanh,HLA-B4402,1295,21,10,1.07923197746,True,9358.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.119107592659,0.0,,0.369320843091,0.0,863,,8
tanh,HLA-B4402,1295,21,10,1.10919713974,True,9358.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.119107592659,0.0,,0.369320843091,0.0,863,,16
tanh,HLA-B4402,1295,21,10,1.61997008324,True,9358.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.119107592659,0.0,,0.369320843091,0.0,863,,64
tanh,HLA-B4402,1295,21,10,2.14411091805,True,9358.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.119107592659,0.0,,0.369320843091,0.0,863,,128
tanh,HLA-B4402,1295,21,32,1.71754789352,True,9358.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.119107592659,0.0,,0.369320843091,0.0,863,,4
tanh,HLA-B4402,1295,21,32,1.83901596069,True,9358.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.119107592659,0.0,,0.369320843091,0.0,863,,8
tanh,HLA-B4402,1295,21,32,1.90864992142,True,9358.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.119107592659,0.0,,0.369320843091,0.0,863,,16
tanh,HLA-B4402,1295,21,32,2.86062884331,True,9358.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.119107592659,0.0,,0.369320843091,0.0,863,,64
tanh,HLA-B4402,1295,21,32,3.94515109062,True,9358.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.119107592659,0.0,,0.369320843091,0.0,863,,128
tanh,HLA-B4402,1295,21,64,2.59391689301,True,9358.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.119107592659,0.0,,0.369320843091,0.0,863,,4
tanh,HLA-B4402,1295,21,64,2.81542801857,True,9358.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.119107592659,0.0,,0.369320843091,0.0,863,,8
tanh,HLA-B4402,1295,21,64,2.98979306221,True,9358.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.119107592659,0.0,,0.369320843091,0.0,863,,16
tanh,HLA-B4402,1295,21,64,4.50336885452,True,9358.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.119107592659,0.0,,0.369320843091,0.0,863,,64
tanh,HLA-B4402,1295,21,64,6.26343202591,True,9358.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.119107592659,0.0,,0.369320843091,0.0,863,,128
tanh,HLA-B4402,1295,21,128,4.62545204163,True,9358.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.119107592659,0.0,,0.369320843091,0.0,863,,4
tanh,HLA-B4402,1295,21,128,4.83423018456,True,9358.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.119107592659,0.0,,0.369320843091,0.0,863,,8
tanh,HLA-B4402,1295,21,128,5.15056395531,True,9358.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.119107592659,0.0,,0.369320843091,0.0,863,,16
tanh,HLA-B4402,1295,21,128,7.89619898796,True,9358.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.119107592659,0.0,,0.369320843091,0.0,863,,64
tanh,HLA-B4402,1295,21,128,11.5663619041,True,9358.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.119107592659,0.0,,0.369320843091,0.0,863,,128
tanh,HLA-B4402,1295,21,5,0.628048181534,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.873767542281,0.379310344828,0.310408013189,0.98115654837,0.793103448276,863,0.31336720639,4
tanh,HLA-B4402,1295,21,5,0.634454965591,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.84354084203,0.27397260274,0.307212158286,0.970239596469,0.793388429752,863,0.327361416858,8
tanh,HLA-B4402,1295,21,5,0.726785182953,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.890536164088,0.296296296296,0.32661354292,0.970023419204,0.745762711864,863,0.323271010211,16
tanh,HLA-B4402,1295,21,5,0.988539934158,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.780064771501,0.240963855422,0.255937070325,0.98030985408,0.829268292683,863,0.333296915723,64
tanh,HLA-B4402,1295,21,5,1.34806394577,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.862828355524,0.39603960396,0.303394101543,0.980183750676,0.793388429752,863,0.320123499956,128
tanh,HLA-B4402,1295,21,10,0.678086042404,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.837927311983,0.219178082192,0.310832241716,0.98542604936,0.819672131148,863,0.325095752148,4
tanh,HLA-B4402,1295,21,10,0.793704032898,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.891327815761,0.372093023256,0.327066053349,0.979517204107,0.829268292683,863,0.340907921126,8
tanh,HLA-B4402,1295,21,10,0.861718893051,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.917740194315,0.464646464646,0.33526780487,0.9853359755,0.829268292683,863,0.330902365895,16
tanh,HLA-B4402,1295,21,10,1.31263113022,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.790284274919,0.252100840336,0.276498012933,0.984381192578,0.857142857143,863,0.32113423062,64
tanh,HLA-B4402,1295,21,10,1.72171497345,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.846419575387,0.390243902439,0.276186912013,0.986416861827,0.803278688525,863,0.340589100044,128
tanh,HLA-B4402,1295,21,32,1.26690006256,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.893558834113,0.376470588235,0.327235744759,0.990668348045,0.876923076923,863,0.340148177271,4
tanh,HLA-B4402,1295,21,32,1.36043596268,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.893127024109,0.391304347826,0.321975311025,0.986705098181,0.857142857143,863,0.34408256509,8
tanh,HLA-B4402,1295,21,32,1.39607095718,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.905793450882,0.438596491228,0.301074985596,0.992217618447,0.885496183206,863,0.346402497218,16
tanh,HLA-B4402,1295,21,32,2.10140800476,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.864915437208,0.387096774194,0.283002850347,0.995982705819,0.902255639098,863,0.338004614252,64
tanh,HLA-B4402,1295,21,32,3.08643484116,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.873695573947,0.4,0.287386545125,0.993550711583,0.878787878788,863,0.335861051233,128
tanh,HLA-B4402,1295,21,64,1.95526909828,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.896509535804,0.395604395604,0.294287329164,0.997910286435,0.899224806202,863,0.339083179189,4
tanh,HLA-B4402,1295,21,64,2.11645197868,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.84922634041,0.289156626506,0.281136244828,0.996973518285,0.902255639098,863,0.354183088303,8
tanh,HLA-B4402,1295,21,64,2.25873708725,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.882403742353,0.357894736842,0.294513584379,0.996901459197,0.902255639098,863,0.345344282564,16
tanh,HLA-B4402,1295,21,64,3.43461990356,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.891183879093,0.42,0.283398796972,0.996487119438,0.900763358779,863,0.340453431498,64
tanh,HLA-B4402,1295,21,64,4.8056371212,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.886505937388,0.392156862745,0.281786728569,0.995604395604,0.892307692308,863,0.336451209406,128
tanh,HLA-B4402,1295,21,128,3.31972002983,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.893198992443,0.428571428571,0.293014643583,0.996144838768,0.963503649635,863,0.352860319984,4
tanh,HLA-B4402,1295,21,128,3.57318615913,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.855775458798,0.369565217391,0.288432975492,0.999351468204,0.934306569343,863,0.390074202014,8
tanh,HLA-B4402,1295,21,128,3.79796695709,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.856135300468,0.359550561798,0.279241357407,0.999225364799,0.927536231884,863,0.37226092199,16
tanh,HLA-B4402,1295,21,128,5.91490387917,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.862324577186,0.4,0.270728504966,0.998811025041,0.933333333333,863,0.354800380185,64
tanh,HLA-B4402,1295,21,128,8.69776391983,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.848290752069,0.372093023256,0.261480323078,0.998342640966,0.907692307692,863,0.34853927681,128
tanh,HLA-B4402,1295,21,5,0.831100940704,True,9353.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.257070888809,0.0,,0.346315979103,0.0,863,,4
tanh,HLA-B4402,1295,21,5,0.852730035782,True,9353.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.257070888809,0.0,,0.346315979103,0.0,863,,8
tanh,HLA-B4402,1295,21,5,0.983626127243,True,9353.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.257070888809,0.0,,0.346315979103,0.0,863,,16
tanh,HLA-B4402,1295,21,5,1.26798510551,True,9353.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.257070888809,0.0,,0.346315979103,0.0,863,,64
tanh,HLA-B4402,1295,21,5,1.6584379673,True,9353.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.257070888809,0.0,,0.346315979103,0.0,863,,128
tanh,HLA-B4402,1295,21,10,0.915658950806,True,9353.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.257070888809,0.0,,0.346315979103,0.0,863,,4
tanh,HLA-B4402,1295,21,10,1.08696389198,True,9353.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.257070888809,0.0,,0.346315979103,0.0,863,,8
tanh,HLA-B4402,1295,21,10,1.12341094017,True,9353.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.257070888809,0.0,,0.346315979103,0.0,863,,16
tanh,HLA-B4402,1295,21,10,1.70555186272,True,9353.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.257070888809,0.0,,0.346315979103,0.0,863,,64
tanh,HLA-B4402,1295,21,10,2.18677902222,True,9353.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.257070888809,0.0,,0.346315979103,0.0,863,,128
tanh,HLA-B4402,1295,21,32,1.7457408905,True,9353.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.257070888809,0.0,,0.346315979103,0.0,863,,4
tanh,HLA-B4402,1295,21,32,1.83258891106,True,9353.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.257070888809,0.0,,0.346315979103,0.0,863,,8
tanh,HLA-B4402,1295,21,32,1.91077518463,True,9353.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.257070888809,0.0,,0.346315979103,0.0,863,,16
tanh,HLA-B4402,1295,21,32,2.87115383148,True,9353.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.257070888809,0.0,,0.346315979103,0.0,863,,64
tanh,HLA-B4402,1295,21,32,3.95385408401,True,9353.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.257070888809,0.0,,0.346315979103,0.0,863,,128
